wav_filename,length,transcript
extracted/Y_32_19/7-y_32_19.wav,642860,   bambino alla fine cela  ce la fece a prendere il palloncino
extracted/M_25_18/14-m_25_18.wav,405548,  tanto il cane staman  sta mangiando tutte le salsicce
extracted/M_24_18/8-m_24_18.wav,774188,  ntre il cane anche lui felice mangiava le salsicce
extracted/Y_14_19/07-y_14_19.wav,905516,  i il ragazzino ha preso il suo palloncino dall' albero
extracted/Y_4_18/03-y_4_18.wav,1043756,  no la devi raccontare tu
extracted/Y_4_18/13-y_4_18.wav,1043756,   riusca ma sen  sente che c' era ancora il suo palloncino stretto in mano e dopo il cane corse a prendere le salsicce e se le
extracted/Y_26_17/5-y_26_17.wav,658988,  po il palloncino fa un salto per prender 
extracted/M_27_18/05-m_27_18.wav,778796,  quando il cane cerca di prendere il topolino fu troppo lento
extracted/Y_5_19/7-y_5_19.wav,707372,   a posto
extracted/M_28_18/10-m_28_18.wav,357164,   contro l' albero
extracted/M_7_17/8-m_7_17.wav,610604,  ntre il cane x riesce a mangiare le salsicce
extracted/M_30_18/11-m_30_18.wav,500012,   bambino se lo  lo riprese
extracted/Y_14_19/03-y_14_19.wav,905516,  i c' era un ragazzino ma il cane si era fatto male
extracted/Y_9_19/1-y_9_19.wav,852524,  e il cane aveva visto un topo seduto sedutosu  vicinoaunalberoe  vicino a un albero
extracted/M_16_18/09-m_16_18.wav,541484,   bambino losa  stava per andare a recuperare e il cane stava mangiando le salsicce
extracted/M_17_17/1-m_17_17.wav,1018412,   cane visse un topo e seduto vicino a un albero
extracted/Y_7_18/03-y_7_18.wav,605996,   cane prova a prendere il topo
extracted/Y_2_19/4-y_2_19.wav,1004588,  i ilca  il bambino divenne molto triste e il cane felice percha aveva visto quel sacchetto di salsicce
extracted/Y_18_19/1-y_18_19.wav,707372,  lora un giorno c' era un cane un topo e un bambino
extracted/Y_24_17/01-y_24_17.wav,875564,   giorno un cane vide un topo che voleva prenderlo
extracted/M_23_17/02-m_23_17.wav,301868,  i a saltato che lo voleva prendere
extracted/M_42_17/2-m_42_17.wav,1163564,  quindi lo vuole acchiappare e inizia a saltargli addosso
extracted/M_8_17/01-m_8_17.wav,523052,    il topo 
extracted/M_46_17/05-m_46_17.wav,893996,   bambino 
extracted/M_20_17/6-m_20_17.wav,746540,  i piaceva il suo palloncino e cerca di prenderlo
extracted/Y_4_18/05-y_4_18.wav,1043756,  vo raccontare il bambino o il cane
extracted/Y_32_17/01-y_32_17.wav,470060,   storia incomincia che quando un  un cane stava inseguendo un topo
extracted/M_33_17/04-m_33_17.wav,665900,  indi sbatte la testa contro un albero
extracted/Y_9_19/2-y_9_19.wav,852524,  il cane poi salta per prenderlo
extracted/Y_13_19/1-y_13_19.wav,836396,   cane voleva mangiarsi il topo e lui a andato dentro l' albero
extracted/Y_7_19/02-y_7_19.wav,594476,  oi togliere le cuffie eh se ti dan fastidio tanto adesso abbiam finito
extracted/Y_32_17/08-y_32_17.wav,470060,  tanto il cane prese delle salsicce dal sacchetto
extracted/Y_4_19/08-y_4_19.wav,963116,  nsa che erano deliziose
extracted/M_29_18/01-m_29_18.wav,495404,  lora un giorno unbambinoc'ano  un cane vide un topo che andava andava andava
extracted/M_10_17/02-m_10_17.wav,497708,   poi cosa succede
extracted/M_26_18/07-m_26_18.wav,718892,   siamo all'ultima
extracted/M_23_17/03-m_23_17.wav,301868,  me si fa a 
extracted/M_20_18/10-m_20_18.wav,753452,  esso a soddisfatto
extracted/Y_3_18/4-y_3_18.wav,921644,  i il bambino sorpreso lascia andare il palloncino e disse oh no il mio palloncino
extracted/M_23_17/08-m_23_17.wav,301868,   bambino aveva visto che il cane si stava sbattendo sul  sull' albero quindi ha lasciato il palloncino andare sull' albero
extracted/Y_14_19/02-y_14_19.wav,905516,   topo si nascose nell' albero ma poi il cane salta e anda sull' albero
extracted/Y_32_17/06-y_32_17.wav,470060,  indi lascia il palloncino e il palloncino siarrampica  si aggrappa non so come dirlo all' albero
extracted/M_19_17/10-m_19_17.wav,612908,  quindi mette un piede su un pezzo di  di un ramo rotto e lo prende
extracted/Y_27_17/08-y_27_17.wav,555308,   bambino volle prendere il palloncino
extracted/M_20_17/7-m_20_17.wav,746540,  ne l' ha preso ma ilcaneprende  il cane pr  intanto pr  vide il sacco con le salsicce e decise di prenderlo
extracted/M_15_17/13-m_15_17.wav,619820,  ene gia il sacchetto
extracted/M_17_17/2-m_17_17.wav,1018412,  c  il cane fa un salto per riuscire a prenderlo e il topo scappa via
extracted/Y_18_19/9-y_18_19.wav,707372,  alla fine era molto soddisfatto il cane
extracted/Y_8_18/5-y_8_18.wav,827180,  il bambino ha detto oh no
extracted/M_11_17/6-m_11_17.wav,709676,   bambino s' a spaventato e ha lasciato andare il suo palloncino
extracted/M_17_18/04-m_17_18.wav,762668,  i il  il topo scappa via e il cane doun  ad 
extracted/M_35_17/4-m_35_17.wav,555308,    il topo pera fu pia veloce del cane e il cane si fece male
extracted/Y_26_17/6-y_26_17.wav,658988,   dopo il bambino fa un salto per prendere il palloncino
extracted/Y_13_18/5-y_13_18.wav,649772,  lora il bambino decise di prenderlo ma lascia la borsa delle salsicce sulla strada vicino al cane
extracted/M_37_17/06-m_37_17.wav,516140,  il bambino vede il cagnolino che sbatte la testa percha il topolino era troppo veloce
extracted/Y_31_19/5-y_31_19.wav,792620,  il bambino che si era spaventato halasciatoilpalloncinoe  e ha lasciato il palloncino
extracted/Y_9_19/2-y_9_19.wav,852524,  il cane poi salta per prenderlo
extracted/M_43_17/6-m_43_17.wav,1175084,  ntre il bambino cercava di prendere il palloncino il cane ve  aveva visto leval  le salsicce che il bambino aveva lasciato
extracted/Y_26_17/3-y_26_17.wav,658988,  ra dopo il cane picchia la testa eilbam  e il bambino da uno spavento lascia il palloncino eper  e poi dopo il palloncino
extracted/Y_24_17/05-y_24_17.wav,875564,  quindi lascia il palloncino e il palloncino si incastra tra glia  i rami dell' alberi
extracted/Y_13_19/6-y_13_19.wav,836396,  il ragazzino era soddisfatto
extracted/Y_7_18/05-y_7_18.wav,605996,  ando il bambino voleva prendere il palloncino il cane vora mangiare 
extracted/M_30_18/10-m_30_18.wav,500012,   questa a l'ultima parte
extracted/M_26_18/03-m_26_18.wav,718892,   cane voleva mangiare il topo ma il top 
extracted/M_14_17/8-m_14_17.wav,797228,  ntre il cane aveva raggiunto le salsicce
extracted/Y_11_19/03-y_11_19.wav,532268,  i un bambino felice che stava tornando dalla spesa conun  con un palloncino e un pacco di salsicce 
extracted/Y_18_19/2-y_18_19.wav,707372,   cane vide il topo seduto edeciseche  e decise diprend  di  che lo voleva prendere
extracted/M_34_18/05-m_34_18.wav,619820,  ando il cane sbatta la testa sultr  sul tronco il bambino si spaventa
extracted/M_34_17/10-m_34_17.wav,516140,   il cane si stava mangiando tutte le salsicce
extracted/M_34_18/01-m_34_18.wav,619820,   cane voleva prendere il topo che stava seduto vicino a un albero
extracted/M_28_18/18-m_28_18.wav,357164,  i il bambino fece un salto in alto per prendere il palloncino e lo prese
extracted/M_37_18/4-m_37_18.wav,665900,  i vola di mano il palloncino che rimase incastrato sull' albero
extracted/Y_13_18/1-y_13_18.wav,649772,   giorno il  un cane giocherellone vide un topo
extracted/M_33_18/05-m_33_18.wav,525356,  il cane non fece in tempo a prendere il topo e anda a sbattere la testa
extracted/M_37_18/5-m_37_18.wav,665900,   cane poi vide lesal  la busta piena di salsicce e pensa che dovevano essere deliziose
extracted/M_17_17/4-m_17_17.wav,1018412,  ntre un bambino stava camminando con un palloncino in mano e le salcicce in una borsa
extracted/M_30_18/04-m_30_18.wav,500012,  poi  e il bambino intanto si incamminava
extracted/M_24_18/3-m_24_18.wav,774188,  nel frattempo stava passando un bambino con lesal  con una borsa con le salsicce e un palloncino giallo in mano
extracted/M_25_18/14-m_25_18.wav,405548,  tanto il cane staman  sta mangiando tutte le salsicce
extracted/Y_4_19/08-y_4_19.wav,963116,  nsa che erano deliziose
extracted/M_29_18/05-m_29_18.wav,495404,  i ahi ahi fece il cane e dopo il bambino sorpreso fece cosa
extracted/M_12_17/03-m_12_17.wav,661292,    dopo  lo stava per prendere ma pera ha sbattuto nell' albero e il topo era troppo veloce
extracted/Y_12_19/1-y_12_19.wav,536876,   cane giocherellone stava prendendo il topo
extracted/Y_14_18/03-y_14_18.wav,594476,  lo voleva acchiappare
extracted/Y_24_17/06-y_24_17.wav,875564,   bambino pr  prova a ricuperare il palloncino
extracted/M_20_17/4-m_20_17.wav,746540,   cane si schianta contro l' albero e al bambino gli fa  fece prendere uno spavento e gli vola via il palloncino
extracted/Y_30_19/03-y_30_19.wav,516140,  volle prenderlo
extracted/M_48_17/1-m_48_17.wav,822572,   era un  una volta un cane che vedendo un topo cerca di prenderlo pera il cane era troppo lento e quindi il topo riusca a
extracted/M_35_18/1-m_35_18.wav,571436,   giorno c' era un cane giocherellone che vide un topo seduto vicino a un albero
extracted/Y_12_19/9-y_12_19.wav,536876,   preso il palloncino e il cane ha preso tutte le salsicce
extracted/Y_31_19/1-y_31_19.wav,790316,   era una volta un cane molto giocherellone che aveva visto un topo seduto vicino a un albero
extracted/Y_9_18/2-y_9_18.wav,921644,  cane  c' era un cane giocherellone e un topo
extracted/M_21_18/8-m_21_18.wav,665900,   un salto e lo prende e il cane felice mangia le salsicce
extracted/M_7_17/5-m_7_17.wav,610604,  il cane dice devono essere buone salsicce
extracted/Y_6_19/3-y_6_19.wav,1481516,   bambino che aveva appena fatto la spesa e aveva in una borsa delle salsicce si spaventa e il suo palloncino
extracted/Y_50_17/6-y_50_17.wav,900908,    il cane mentre  mentre  mentre il bambino era  era un po' distratto vide quelle squisite salsicce quindi 
extracted/M_19_18/5-m_19_18.wav,596780,  il cane aveva visto le salsicce e se le voleva mangiare
extracted/M_30_18/02-m_30_18.wav,500012,  saco  e stava per prendere il topo
extracted/M_33_18/01-m_33_18.wav,525356,   giorno un cane vide un topo seduto vicino a un albero e fece un salto per prenderlo
extracted/M_24_18/7-m_24_18.wav,774188,   bambino fece un salto e riprese il suo palloncino ed era molto felice
extracted/M_20_18/08-m_20_18.wav,753452,  po ha fatto un gran salto e l' ha ripreso e si sentiva molto felice
extracted/Y_12_19/5-y_12_19.wav,536876,   cane si a seduto
extracted/M_17_18/05-m_17_18.wav,762668,  i aveva dato una craniata all'alb  all' albero
extracted/M_25_18/02-m_25_18.wav,405548,  sempre  a l' apple questo
extracted/M_20_17/6-m_20_17.wav,746540,  i piaceva il suo palloncino e cerca di prenderlo
extracted/M_28_18/17-m_28_18.wav,357164,  tima parte
extracted/Y_15_18/4-y_15_18.wav,1011500,  ra fu pia veloce il topo che si rifugia dentro l' albero e il cane anda contro l' albero e si fece male
extracted/Y_9_19/3-y_9_19.wav,852524,  r prenderlo pera noncel'ha  non ce l' ha fatta percha il topo era un po' troppo veloce
extracted/Y_26_17/3-y_26_17.wav,658988,  ra dopo il cane picchia la testa eilbam  e il bambino da uno spavento lascia il palloncino eper  e poi dopo il palloncino
extracted/M_20_17/4-m_20_17.wav,746540,   cane si schianta contro l' albero e al bambino gli fa  fece prendere uno spavento e gli vola via il palloncino
extracted/M_34_18/05-m_34_18.wav,619820,  ando il cane sbatta la testa sultr  sul tronco il bambino si spaventa
extracted/M_21_17/2-m_21_17.wav,592172,  i il bambino passa conuna  con un sacchetto di sal 
extracted/Y_8_18/3-y_8_18.wav,827180,  allora il cane che stava per prenderlo ma non ci riusca percha si a scontrato
extracted/M_29_18/08-m_29_18.wav,495404,  lascia le salsicce e decise di raccogliere il palloncino
extracted/Y_50_17/1-y_50_17.wav,900908,  rla di  di un cane che vede un topolino e  ese  e se lo vuole mangiare
extracted/M_36_18/1-m_36_18.wav,610604,  lora un cane ha visto un topo e lo voleva prendere
extracted/Y_14_18/05-y_14_18.wav,594476,   cane facendo un salto 
extracted/Y_26_19/08-y_26_19.wav,513836,  i il bambino riusca a prendere il palloncino
extracted/Y_2_18/4-y_2_18.wav,794924,   cane non er  era stato to abbastanza veloce e cosa anda contro un albero infatti si fece molto male
extracted/M_15_17/12-m_15_17.wav,619820,  de le salsicce dice che sono buone e
extracted/M_23_17/14-m_23_17.wav,301868,  ay
extracted/M_23_17/16-m_23_17.wav,301868,  il cane adorava le salsicce
extracted/M_43_17/4-m_43_17.wav,1175084,   cane era quasi vicino a  al topo ma iltopofu  il topo fu troppo pia veloce del cane e il cane sbatta con la testa contro
extracted/Y_7_18/09-y_7_18.wav,605996,  v'ero arrivato
extracted/M_30_18/03-m_30_18.wav,500012,   bambino pensa che stava per prendere il topo
extracted/M_34_18/06-m_34_18.wav,619820,  il palloncino fina sull' albero
extracted/M_33_18/07-m_33_18.wav,525356,   palloncino vola via
extracted/M_16_18/07-m_16_18.wav,541484,  po  e il bambino era  era paurosato che il palloncino gli a scappato dalla mano
extracted/M_33_18/03-m_33_18.wav,525356,  do avanti
extracted/Y_31_19/3-y_31_19.wav,792620,  tanto stava passando un bambino felice che era appena tornato dalla spesa con delle salsicce e un palloncino giallo
extracted/Y_27_17/03-y_27_17.wav,555308,  ve 
extracted/M_7_17/1-m_7_17.wav,610604,   cane vuole prendere un topolino
extracted/Y_9_19/3-y_9_19.wav,852524,  r prenderlo pera noncel'ha  non ce l' ha fatta percha il topo era un po' troppo veloce
extracted/Y_5_19/4-y_5_19.wav,707372,   bambino aveva un palloncino che visto che si era spaventato gli era volato sull' albero
extracted/M_36_18/6-m_36_18.wav,610604,  ilcan  mentre il cane nota la borsa con le salsicce
extracted/M_12_17/06-m_12_17.wav,661292,  palloncino  il palloncino a andato via
extracted/Y_11_19/04-y_11_19.wav,532268,  topost  il cane non era abbastanza veloce e si fece male
extracted/M_33_18/09-m_33_18.wav,525356,  ilcane  e il cane men 
extracted/M_23_17/08-m_23_17.wav,301868,   bambino aveva visto che il cane si stava sbattendo sul  sull' albero quindi ha lasciato il palloncino andare sull' albero
extracted/Y_30_19/05-y_30_19.wav,516140,   cane non fu abbastanza svelto per prendere il topo e quindi sbatta  sbatta la testa contro l' albero
extracted/M_22_18/06-m_22_18.wav,679724,  po qua
extracted/Y_15_19/1-y_15_19.wav,836396,   cane cerca di prendere un topolino con un salto ma nonci  non ce la fa
extracted/M_57_17/7-m_57_17.wav,698156,   bambino aveva detto che voleva riprenderlo
extracted/M_12_17/01-m_12_17.wav,661292,   era il cane un po' dispettoso che voleva prendere un topo
extracted/M_15_17/10-m_15_17.wav,619820,    dice che saranno buone
extracted/Y_50_17/4-y_50_17.wav,900908,   percha lui aveva un palloncino giallo e delle salsicce in mano nel sacchetto
extracted/Y_27_17/05-y_27_17.wav,555308,  eva comprato le salsicce e un palloncino
extracted/Y_18_19/3-y_18_19.wav,707372,  topo  il topo fortunatamente riusca a scappare eilcane  e il cane batta la testa sull' albero
extracted/M_26_18/06-m_26_18.wav,718892,  lora il bambino lascia le salsicce gia e si voleva riprendere il palloncino ma il cane disse mmm che buone queste salsicce saranno
extracted/Y_7_19/07-y_7_19.wav,594476,  i riraccontamela un po' come te la ricordi
extracted/M_36_17/1-m_36_17.wav,709676,   cane giocherellone aveva visto un topo vicino a un albero
extracted/M_57_17/7-m_57_17.wav,698156,   bambino aveva detto che voleva riprenderlo
extracted/M_8_17/08-m_8_17.wav,523052,   cane vide le salsicce
extracted/M_10_17/09-m_10_17.wav,497708,  il cane
extracted/M_17_18/03-m_17_18.wav,762668,   topo fu cosa veloce e il cane f  fece un salto enon  e non riusca a prenderlo
extracted/M_28_18/18-m_28_18.wav,357164,  i il bambino fece un salto in alto per prendere il palloncino e lo prese
extracted/M_59_17/09-m_59_17.wav,548396,   bambino era contento dipr  di avere di nuovo tra le sue mani il palloncino
extracted/M_8_17/02-m_8_17.wav,523052,  e il cane vide un topo e salta a prenderlo
extracted/Y_31_17/4-y_31_17.wav,571436,  c' era anche un bambino con un palloncino e che aveva fatto appena la spesa
extracted/Y_5_18/5-y_5_18.wav,1043756,   cane vide il  il sacchetto di salsicce ecosa  e cosa lopr  loprese  lo prese e alla fine il bambino recupera il
extracted/Y_14_18/07-y_14_18.wav,594476,   bambino spaventato lascia andare il suo palloncino giallo e si incastra nei rami del  dell' albero
extracted/M_32_18/02-m_32_18.wav,831788,   e un cane giocherellone che mentreera  stava  cioa mentreerasotto  mentre era vicino a un albero havisto
extracted/Y_31_19/2-y_31_19.wav,792620,  ceunsaltoperprendereiltopo  fece un salto percha voleva prendere il topo
extracted/M_44_17/1-m_44_17.wav,974636,  e un giorno c' era un cane molto giocherellone
extracted/Y_24_19/6-y_24_19.wav,852524,  alla fine le ha mangiate e il bambino ha preso il palloncino
extracted/M_23_18/5-m_23_18.wav,633644,    il cane sal  a andato a sbattere contro il albero e invece il topo a salvo
extracted/Y_31_17/2-y_31_17.wav,571436,   er 
extracted/M_15_17/11-m_15_17.wav,619820,  cosa fa
extracted/M_28_18/03-m_28_18.wav,357164,   andiamo avanti allora
extracted/M_11_17/5-m_11_17.wav,709676,   nonf  non  non era troppo veloce e il cane si fa male
extracted/Y_5_19/9-y_5_19.wav,707372,  alla fine era soddisfatto
extracted/Y_29_19/3-y_29_19.wav,1011500,  ntre tutto questo succedeva un bambino con un palloncino giallo e un sacchetto della spesa con le salsicce tornava percha aveva appena
extracted/Y_30_19/03-y_30_19.wav,516140,  volle prenderlo
extracted/Y_24_17/07-y_24_17.wav,875564,  ntre il cane mangiava le salsicce che aveva comprato
extracted/Y_9_18/2-y_9_18.wav,921644,  cane  c' era un cane giocherellone e un topo
extracted/M_36_17/6-m_36_17.wav,709676,   bambino fece un balzo e riusca a prendere il palloncino e il cane riusca amangiare  a buttare gia il sacchetto x in cui c' erano
extracted/Y_5_18/1-y_5_18.wav,1043756,   era un cane e un topo il  il cane vede il topo e il topo 
extracted/Y_9_18/3-y_9_18.wav,921644,   cane vuole prendere il topo e fa un balzo e fa spaventare il topo e farlo andare via nelsu  nella sua tana
extracted/Y_11_19/14-y_11_19.wav,532268,  i poi l' ha ripreso il palloncino poi il cane sistavamangiando  si stava pappando le salsicce
extracted/M_12_17/11-m_12_17.wav,661292,  poi intanto il cane siamangia  si mangia tutte le salsicce e ha detto urra il bambino ha preso il palloncino ma pera il cane gli
extracted/M_34_18/04-m_34_18.wav,619820,  ntre c' era un bambino con un palloncino e le salsicce
extracted/M_46_17/08-m_46_17.wav,893996,  allora il cane vede la sua borsa della spesa con dentro le salsicce
extracted/Y_26_19/05-y_26_19.wav,513836,  il bambino disse oh no il mio palloncino si a incastrato
extracted/M_59_17/09-m_59_17.wav,548396,   bambino era contento dipr  di avere di nuovo tra le sue mani il palloncino
extracted/Y_4_18/01-y_4_18.wav,1043756,   era una volta un topo seduto vicino a un albero il 
extracted/M_28_18/14-m_28_18.wav,357164,   perfetto
extracted/M_30_18/12-m_30_18.wav,500012,  il cane intanto lo pre  no 
extracted/M_12_17/07-m_12_17.wav,661292,  poi il cane si a fatto male
extracted/Y_13_19/6-y_13_19.wav,836396,  il ragazzino era soddisfatto
extracted/M_59_17/04-m_59_17.wav,548396,  c  il cane no 
extracted/M_14_17/5-m_14_17.wav,797228,  ndi dicise di lasciare la borsa con le salsicce dentro e di andarselo a riprendere
extracted/Y_4_18/07-y_4_18.wav,1043756,   cane corse a prendere il topo ma andra  anda dentro a un albero e non riesce pia a prenderlo
extracted/M_11_17/1-m_11_17.wav,709676,   giorno un cane vede un topo seduto vicino a un albero e decise di mangiarlo
extracted/M_8_17/06-m_8_17.wav,523052,   cane non fu abbastanza veloce per prenderlo
extracted/M_59_17/01-m_59_17.wav,548396,   era una volta un cane che vide un topo vicino a un albero
extracted/M_19_17/01-m_19_17.wav,612908,   giorno c' era un cane giocherellone che vide un topo seduto vicino un albero
extracted/Y_25_19/1-y_25_19.wav,808748,   giorno un bambino stavaritornando  stava ritornando da un posto e vede un cane che stava giocando a rincorrere un topo
extracted/M_26_18/04-m_26_18.wav,718892,   cane non fu tanto veloce e allora sisca  si scontra contro l' albero
extracted/Y_7_19/11-y_7_19.wav,594476,   palloncino a volato sull' albero
extracted/Y_24_19/6-y_24_19.wav,852524,  alla fine le ha mangiate e il bambino ha preso il palloncino
extracted/Y_31_19/3-y_31_19.wav,792620,  tanto stava passando un bambino felice che era appena tornato dalla spesa con delle salsicce e un palloncino giallo
extracted/Y_4_18/13-y_4_18.wav,1043756,   riusca ma sen  sente che c' era ancora il suo palloncino stretto in mano e dopo il cane corse a prendere le salsicce e se le
extracted/M_23_17/01-m_23_17.wav,301868,   era un cane che voleva prendere il topo
extracted/M_34_17/09-m_34_17.wav,516140,  po il bambino prova a prendere il palloncino e se la fece
extracted/Y_29_19/2-y_29_19.wav,1011500,  i voleva prendelo quindi fece un salto ma il topo era  era troppo veloce quindi lo schiva
extracted/M_48_17/7-m_48_17.wav,822572,    il cane alla fine si mangia la spesa pera il bambino riusca a prendere il palloncino
extracted/Y_30_19/08-y_30_19.wav,516140,  ra prima il cane aveva visto la borsa di salsicce che il bambino aveva lasciato
extracted/Y_18_19/6-y_18_19.wav,707372,   cane intanto ripreso dalladallaforte  dalforte  dalla forte battuta di testa aveva ripreso i sensi e vise subito le
extracted/M_59_17/02-m_59_17.wav,548396,   cane fece un salto per  per cercare di prendere il topo
extracted/Y_14_18/01-y_14_18.wav,594476,   cane giocherellone vide un topo che a seduto a un albero
extracted/M_20_18/04-m_20_18.wav,753452,    lo voleva inseguire ha fatto un gran salto
extracted/M_24_18/4-m_24_18.wav,774188,    il bambino vide il cane che si era fatto male percha non era riuscito a prendere in tempo il topo che era stato pia veloce di lui
extracted/M_33_17/08-m_33_17.wav,665900,   bambino salta e riesce a riprendere il palloncino mentre il cane ha preso le salsicce nella borsa della spesa
extracted/Y_32_19/9-y_32_19.wav,642860,  mangia le salsicce
extracted/Y_11_19/01-y_11_19.wav,532268,  lora c' era una volta un topo seduto vicino a un albero
extracted/Y_30_19/06-y_30_19.wav,516140,   bambino si spaventa e molla il palloncino giallo che si impiglia in un albero
extracted/Y_24_17/06-y_24_17.wav,875564,   bambino pr  prova a ricuperare il palloncino
extracted/Y_30_19/09-y_30_19.wav,516140,   bambino fa un salto per prendere il palloncino e intanto il cane inizia a mangiare le salsicce
extracted/M_30_18/13-m_30_18.wav,500012,   bambino se lo riprese
extracted/M_29_18/11-m_29_18.wav,495404,   finite finita fine della storia
extracted/Y_14_18/02-y_14_18.wav,594476,  ello che hai detto tranquilla andiamo avanti
extracted/Y_24_19/5-y_24_19.wav,852524,  ntre il bambino triste cercava di riprendere il suo palloncino il cane vidi delle salsicce nella borsa che c' aveva prima in mano
extracted/M_42_17/4-m_42_17.wav,1163564,  i il bambino si spaventa e quindi fa volare il palloncino intanto che il cane ha sbattuto la testa contro il tronco dell'albero
extracted/Y_8_19/7-y_8_19.wav,605996,  poi il cane si a mangiato le salsicce
extracted/Y_15_18/3-y_15_18.wav,1011500,   cane decise di prendere il topo e con un balzo cerca di acchiapparlo
extracted/Y_2_19/5-y_2_19.wav,1004588,  iilbam  poi il bambino cercava di prenderlo e se l'a preso
extracted/Y_3_18/1-y_3_18.wav,921644,  e prima il cane tentava di prendere il topolino
extracted/M_25_18/02-m_25_18.wav,405548,  sempre  a l' apple questo
extracted/M_19_18/2-m_19_18.wav,596780,  vo  voleva prenderlo ma non c' era riuscito ed a andato contro l' albero
extracted/M_15_17/09-m_15_17.wav,619820,   cane vide le salcicce
extracted/M_23_17/02-m_23_17.wav,301868,  i a saltato che lo voleva prendere
extracted/M_42_17/6-m_42_17.wav,1163564,  indi il cane le vede e a incuriosito quindi intanto che il bambino recupera il palloncino il cane apre la borsa e mangia le salsicce
extracted/Y_27_17/11-y_27_17.wav,555308,  intanto il bambino riprese il palloncino
extracted/M_33_17/03-m_33_17.wav,665900,  de che  che il cane sta saltando per raggiungere il topo e il cane non ce la fa percha il topo scappa
extracted/Y_32_17/06-y_32_17.wav,470060,  indi lascia il palloncino e il palloncino siarrampica  si aggrappa non so come dirlo all' albero
extracted/M_30_18/12-m_30_18.wav,500012,  il cane intanto lo pre  no 
extracted/Y_9_18/8-y_9_18.wav,921644,  i riesce  fa un balzo in alto e il  il bambino per prendere il palloncino e il cane ni  prende le salsicce
extracted/M_14_17/7-m_14_17.wav,797228,  vece il bambino ha fatto un gran salto e si a recuperato il palloncino
